0.6333333333333333,2203,1F型釉质发育不全,小儿右室发育不良
0.625,3876,口腔黏膜白斑,口腔粘膜黑棘皮病
0.7317073170731707,114,慢性肠血管功能不全,慢性心功能不全
0.6458333333333333,2698,2A3型低成熟釉质发育不全,致心律失常性右室发育不良
0.6458333333333333,2698,2A2型低成熟釉质发育不全,致心律失常性右室发育不良
0.5925925925925926,15,内部病理性吸收,背部弹力纤维瘤
0.6666666666666667,493,釉质侵蚀,意识缺失
0.5454545454545454,4375,牙（本质）侵蚀,肾盏憩室
0.6,909,（活动性）消化性溃疡病,老年人消化性溃疡
0.65625,2203,1E型牙釉质发育不全,小儿右室发育不良
0.782608695652174,4888,真菌性胃炎,真菌性肠炎
0.9473684210526316,4583,细菌性胃炎,细菌性肺炎
0.7142857142857143,1270,动力性腹泻,溶血性贫血
0.8571428571428572,123,疱疹性胃炎,疱疹性脑炎
0.6363636363636364,2203,2A5型牙釉质发育不全,小儿右室发育不良
0.6666666666666667,755,迪厄拉富瓦病,拉福拉病
0.6774193548387097,2203,4型牙釉质发育不全,小儿右室发育不良
1.0,4429,胃肠道功能紊乱,胃肠道功能紊乱
0.65625,2203,1G型牙釉质发育不全,小儿右室发育不良
1.0,3636,肝脏炎性假瘤,肝脏炎性假瘤
0.65625,2203,1B型牙釉质发育不全,小儿右室发育不良
0.8108108108108107,2906,先天性食管裂孔疝,老年人食管裂孔疝
0.7142857142857143,3707,小肠憩室炎,结肠憩室病
0.65625,2203,1A型牙釉质发育不全,小儿右室发育不良
0.6774193548387097,4239,肛周与直肠溃疡,十二指肠溃疡
0.6774193548387097,2203,3型牙釉质发育不全,小儿右室发育不良
1.0,4253,食管白斑,食管白斑
0.7407407407407407,3968,巴雷特症候群,米勒费雪症候群
1.0,3870,克罗恩病,克罗恩病
0.7,972,美克尔憩室炎,梅克尔细胞癌
0.7575757575757576,1768,结肠节段性肠炎,小儿节段性肠炎
1.0,4653,先天性巨结肠,先天性巨结肠
